course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268437470;ANATOLEE;1236;ANATOLE FRANCE;6;EUROMEDECINE;0;12:10:29;0;1691;2202
268437462;ANATOLEE;1236;ANATOLE FRANCE;6;EUROMEDECINE;0;12:22:38;0;2420;2202
268437505;ANTENNES;2127;ANTENNES;6;EUROMEDECINE;0;11:46:47;0;269;2202
268437451;ANTENNES;2127;ANTENNES;6;EUROMEDECINE;0;12:05:36;0;1398;2202
268437497;ANTENNES;2127;ANTENNES;6;EUROMEDECINE;0;12:10:00;0;1662;2202
268437505;APOTHICS;3139;APOTHICAIRES;6;EUROMEDECINE;0;11:48:51;0;393;2202
268437451;APOTHICS;3139;APOTHICAIRES;6;EUROMEDECINE;0;12:08:01;0;1543;2202
268437497;APOTHICS;3139;APOTHICAIRES;6;EUROMEDECINE;0;12:11:39;0;1761;2202
268437521;AVTOULOE;6106;AV. DE TOULOUSE;6;EUROMEDECINE;0;11:44:29;0;131;2202
268437470;AVTOULOE;6106;AV. DE TOULOUSE;6;EUROMEDECINE;0;11:56:43;0;865;2202
268437462;AVTOULOE;6106;AV. DE TOULOUSE;6;EUROMEDECINE;0;12:09:43;0;1645;2202
268437521;BERTHELE;5118;BERTHELOT;6;EUROMEDECINE;0;11:49:55;0;457;2202
268437470;BERTHELE;5118;BERTHELOT;6;EUROMEDECINE;0;12:02:59;0;1241;2202
268437462;BERTHELE;5118;BERTHELOT;6;EUROMEDECINE;0;12:15:59;0;2021;2202
268437451;CEVENNEA;3130;CEVENNES;6;EUROMEDECINE;0;11:50:27;0;489;2202
268437497;CEVENNEA;3130;CEVENNES;6;EUROMEDECINE;0;11:54:51;0;753;2202
268437521;CEVENNEA;3130;CEVENNES;6;EUROMEDECINE;0;12:12:29;0;1811;2202
268437451;CHATEAUO;3141;CHATEAU D'O;6;EUROMEDECINE;0;11:55:44;0;806;2202
268437497;CHATEAUO;3141;CHATEAU D'O;6;EUROMEDECINE;0;12:00:08;0;1070;2202
268437521;CHATEAUO;3141;CHATEAU D'O;6;EUROMEDECINE;0;12:16:56;0;2078;2202
268437451;CLAUDELS;7218;COLLEGE CLAUDEL;6;EUROMEDECINE;0;11:44:44;0;146;2202
268437497;CLAUDELS;7218;COLLEGE CLAUDEL;6;EUROMEDECINE;0;11:49:08;0;410;2202
268437521;CLAUDELS;7218;COLLEGE CLAUDEL;6;EUROMEDECINE;0;12:05:56;0;1418;2202
268437451;DORIAS;7216;DORIA;6;EUROMEDECINE;0;11:42:27;0;9;2202
268437497;DORIAS;7216;DORIA;6;EUROMEDECINE;0;11:46:51;0;273;2202
268437521;DORIAS;7216;DORIA;6;EUROMEDECINE;0;12:04:29;0;1331;2202
268437470;ESTANOVE;6102;ESTANOVE;6;EUROMEDECINE;0;11:50:33;0;495;2202
268437462;ESTANOVE;6102;ESTANOVE;6;EUROMEDECINE;0;12:03:06;0;1248;2202
268437443;ESTANOVE;6102;ESTANOVE;6;EUROMEDECINE;0;12:17:06;0;2088;2202
268437470;FONTCOUE;6104;FONT COUVERTE;6;EUROMEDECINE;0;11:52:54;0;636;2202
268437462;FONTCOUE;6104;FONT COUVERTE;6;EUROMEDECINE;0;12:05:54;0;1416;2202
268437443;FONTCOUE;6104;FONT COUVERTE;6;EUROMEDECINE;0;12:19:26;0;2228;2202
268437521;GUILLAUA;6109;G. JANVIER;6;EUROMEDECINE;0;11:47:10;0;292;2202
268437470;GUILLAUA;6109;G. JANVIER;6;EUROMEDECINE;0;12:00:14;0;1076;2202
268437462;GUILLAUA;6109;G. JANVIER;6;EUROMEDECINE;0;12:13:14;0;1856;2202
268437521;BRASSENE;6126;GEORGES BRASSENS;6;EUROMEDECINE;0;11:45:55;0;217;2202
268437470;BRASSENE;6126;GEORGES BRASSENS;6;EUROMEDECINE;0;11:58:59;0;1001;2202
268437462;BRASSENE;6126;GEORGES BRASSENS;6;EUROMEDECINE;0;12:11:59;0;1781;2202
268437451;GAILLARS;3140;LA GAILLARDE;6;EUROMEDECINE;0;11:46:15;0;237;2202
268437497;GAILLARS;3140;LA GAILLARDE;6;EUROMEDECINE;0;11:50:36;0;498;2202
268437521;GAILLARS;3140;LA GAILLARDE;6;EUROMEDECINE;0;12:07:24;0;1506;2202
268437451;LASREBEA;3129;LAS REBES;6;EUROMEDECINE;0;11:49:29;0;431;2202
268437497;LASREBEA;3129;LAS REBES;6;EUROMEDECINE;0;11:53:50;0;692;2202
268437521;LASREBEA;3129;LAS REBES;6;EUROMEDECINE;0;12:11:28;0;1750;2202
268437470;GRANDME;6105;LE GRAND M;6;EUROMEDECINE;0;11:55:00;0;762;2202
268437462;GRANDME;6105;LE GRAND M;6;EUROMEDECINE;0;12:08:00;0;1542;2202
268437443;GRANDME;6105;LE GRAND M;6;EUROMEDECINE;0;12:21:00;0;2322;2202
268437451;RAVASS;3137;LOUIS RAVAZ;6;EUROMEDECINE;0;11:48:37;0;379;2202
268437497;RAVASS;3137;LOUIS RAVAZ;6;EUROMEDECINE;0;11:53:01;0;643;2202
268437521;RAVASS;3137;LOUIS RAVAZ;6;EUROMEDECINE;0;12:09:49;0;1651;2202
268437521;CLEMENCE;5119;LYCEE CLEMENCEAU;6;EUROMEDECINE;0;11:52:14;0;596;2202
268437470;CLEMENCE;5119;LYCEE CLEMENCEAU;6;EUROMEDECINE;0;12:05:18;0;1380;2202
268437462;CLEMENCE;5119;LYCEE CLEMENCEAU;6;EUROMEDECINE;0;12:18:02;0;2144;2202
268437521;OBSERVSN;2133;OBSERVATOIRE;6;EUROMEDECINE;0;11:58:54;0;996;2202
268437470;OBSERVSN;2133;OBSERVATOIRE;6;EUROMEDECINE;0;12:12:00;0;1782;2202
268437462;OBSERVSN;2133;OBSERVATOIRE;6;EUROMEDECINE;0;12:23:59;0;2501;2202
268437505;OCCITANS;3138;OCCITANIE;6;EUROMEDECINE;0;11:42:20;0;2;2202
268437451;OCCITANS;3138;OCCITANIE;6;EUROMEDECINE;0;11:59:44;0;1046;2202
268437497;OCCITANS;3138;OCCITANIE;6;EUROMEDECINE;0;12:04:08;0;1310;2202
268437470;PASLOU6A;6101;PAS DU LOUP;6;EUROMEDECINE;0;11:50:00;0;462;2202
268437462;PASLOU6A;6101;PAS DU LOUP;6;EUROMEDECINE;0;12:02:00;0;1182;2202
268437443;PASLOU6A;6101;PAS DU LOUP;6;EUROMEDECINE;0;12:16:00;0;2022;2202
268437497;PEYROU6S;2220;PEYROU;6;EUROMEDECINE;0;11:45:08;0;170;2202
268437521;PEYROU6S;2220;PEYROU;6;EUROMEDECINE;0;12:01:56;0;1178;2202
268437470;PEYROU6S;2220;PEYROU;6;EUROMEDECINE;0;12:15:00;0;1962;2202
268437451;VIALAS;3136;PIERRE VIALA;6;EUROMEDECINE;0;11:47:26;0;308;2202
268437497;VIALAS;3136;PIERRE VIALA;6;EUROMEDECINE;0;11:51:47;0;569;2202
268437521;VIALAS;3136;PIERRE VIALA;6;EUROMEDECINE;0;12:08:33;0;1575;2202
268437521;PL8MAIE;6127;PLACE DU 8 MAI;6;EUROMEDECINE;0;11:49:28;0;430;2202
268437470;PL8MAIE;6127;PLACE DU 8 MAI;6;EUROMEDECINE;0;12:01:42;0;1164;2202
268437462;PL8MAIE;6127;PLACE DU 8 MAI;6;EUROMEDECINE;0;12:14:42;0;1944;2202
268437505;PUECHVIS;2129;PUECH VILLA;6;EUROMEDECINE;0;11:50:43;0;505;2202
268437451;PUECHVIS;2129;PUECH VILLA;6;EUROMEDECINE;0;12:09:45;0;1647;2202
268437497;PUECHVIS;2129;PUECH VILLA;6;EUROMEDECINE;0;12:14:09;0;1911;2202
268437521;RONCERAE;6107;RONCERAY;6;EUROMEDECINE;0;11:44:55;0;157;2202
268437470;RONCERAE;6107;RONCERAY;6;EUROMEDECINE;0;11:57:59;0;941;2202
268437462;RONCERAE;6107;RONCERAY;6;EUROMEDECINE;0;12:10:59;0;1721;2202
268437505;GANGESS;2126;ROUTE DE GANGES;6;EUROMEDECINE;0;11:45:37;0;199;2202
268437451;GANGESS;2126;ROUTE DE GANGES;6;EUROMEDECINE;0;12:03:36;0;1278;2202
268437497;GANGESS;2126;ROUTE DE GANGES;6;EUROMEDECINE;0;12:08:00;0;1542;2202
268437521;STDENIE5;107;SAINT-DENIS;6;EUROMEDECINE;0;11:56:27;0;849;2202
268437470;STDENIE5;107;SAINT-DENIS;6;EUROMEDECINE;0;12:08:41;0;1583;2202
268437462;STDENIE5;107;SAINT-DENIS;6;EUROMEDECINE;0;12:21:02;0;2324;2202
268437497;STGUILHS;2140;SAINT-GUILHEM;6;EUROMEDECINE;0;11:43:41;0;83;2202
268437521;STGUILHS;2140;SAINT-GUILHEM;6;EUROMEDECINE;0;12:00:27;0;1089;2202
268437470;STGUILHS;2140;SAINT-GUILHEM;6;EUROMEDECINE;0;12:13:33;0;1875;2202
268437451;STPRIESS;7228;SAINT-PRIEST;6;EUROMEDECINE;0;11:57:07;0;889;2202
268437497;STPRIESS;7228;SAINT-PRIEST;6;EUROMEDECINE;0;12:00:45;0;1107;2202
268437521;STPRIESS;7228;SAINT-PRIEST;6;EUROMEDECINE;0;12:18:16;0;2158;2202
268437451;STEGENEA;3131;SAINTE-GENEVIEVE;6;EUROMEDECINE;0;11:51:17;0;539;2202
268437497;STEGENEA;3131;SAINTE-GENEVIEVE;6;EUROMEDECINE;0;11:55:38;0;800;2202
268437521;STEGENEA;3131;SAINTE-GENEVIEVE;6;EUROMEDECINE;0;12:12:26;0;1808;2202
268437451;STETHERR;7217;SAINTE-THERESE;6;EUROMEDECINE;0;11:43:26;0;68;2202
268437497;STETHERR;7217;SAINTE-THERESE;6;EUROMEDECINE;0;11:47:47;0;329;2202
268437521;STETHERR;7217;SAINTE-THERESE;6;EUROMEDECINE;0;12:04:33;0;1335;2202
268437505;VALDAURS;2128;VAL D'AURELLE;6;EUROMEDECINE;0;11:48:43;0;385;2202
268437451;VALDAURS;2128;VAL D'AURELLE;6;EUROMEDECINE;0;12:07:30;0;1512;2202
268437497;VALDAURS;2128;VAL D'AURELLE;6;EUROMEDECINE;0;12:11:52;0;1774;2202
268437470;VEGAE;6103;VEGA;6;EUROMEDECINE;0;11:51:00;0;522;2202
268437462;VEGAE;6103;VEGA;6;EUROMEDECINE;0;12:04:00;0;1302;2202
268437443;VEGAE;6103;VEGA;6;EUROMEDECINE;0;12:18:00;0;2142;2202
268437613;BROUSSOE;6235;A. BROUSSONET;6;PAS DU LOUP;1;11:45:55;0;217;6221
268437487;BROUSSOE;6235;A. BROUSSONET;6;PAS DU LOUP;1;11:57:50;0;932;6221
268437478;BROUSSOE;6235;A. BROUSSONET;6;PAS DU LOUP;1;12:09:28;0;1630;6221
268437613;ALBCATBU;6237;ALBERT 1er;6;PAS DU LOUP;1;11:46:57;0;279;6221
268437487;ALBCATBU;6237;ALBERT 1er;6;PAS DU LOUP;1;11:58:52;0;994;6221
268437478;ALBCATBU;6237;ALBERT 1er;6;PAS DU LOUP;1;12:10:30;0;1692;6221
268437487;ALCOE;3201;ALCO;6;PAS DU LOUP;1;11:47:33;0;315;6221
268437478;ALCOE;3201;ALCO;6;PAS DU LOUP;1;11:59:01;0;1003;6221
268437625;ALCOE;3201;ALCO;6;PAS DU LOUP;1;12:12:00;0;1782;6221
268437442;AFRANCEE;53201;ANATOLE FRANCE;6;PAS DU LOUP;1;11:47:34;0;316;6221
268437613;AFRANCEE;53201;ANATOLE FRANCE;6;PAS DU LOUP;1;11:54:33;0;735;6221
268437487;AFRANCEE;53201;ANATOLE FRANCE;6;PAS DU LOUP;1;12:06:35;0;1457;6221
268437478;ANTENNEE;2205;ANTENNES;6;PAS DU LOUP;1;11:48:01;0;343;6221
268437625;ANTENNEE;2205;ANTENNES;6;PAS DU LOUP;1;12:01:00;0;1122;6221
268437506;ANTENNEE;2205;ANTENNES;6;PAS DU LOUP;1;12:13:01;0;1843;6221
268437478;APOTHICE;3232;APOTHICAIRES;6;PAS DU LOUP;1;11:46:11;0;233;6221
268437625;APOTHICE;3232;APOTHICAIRES;6;PAS DU LOUP;1;11:59:10;0;1012;6221
268437506;APOTHICE;3232;APOTHICAIRES;6;PAS DU LOUP;1;12:11:11;0;1733;6221
268437478;A18JUINE;16202;APPEL DU 18 JUIN;6;PAS DU LOUP;1;11:43:00;0;42;6221
268437625;A18JUINE;16202;APPEL DU 18 JUIN;6;PAS DU LOUP;1;11:55:59;0;821;6221
268437506;A18JUINE;16202;APPEL DU 18 JUIN;6;PAS DU LOUP;1;12:08:00;0;1542;6221
268437442;AVTOULOS;6215;AV. DE TOULOUSE;6;PAS DU LOUP;1;12:00:59;0;1121;6221
268437613;AVTOULOS;6215;AV. DE TOULOUSE;6;PAS DU LOUP;1;12:07:30;0;1512;6221
268437487;AVTOULOS;6215;AV. DE TOULOUSE;6;PAS DU LOUP;1;12:20:33;0;2295;6221
268437442;BERTHELS;5214;BERTHELOT;6;PAS DU LOUP;1;11:55:13;0;775;6221
268437613;BERTHELS;5214;BERTHELOT;6;PAS DU LOUP;1;12:01:37;0;1159;6221
268437487;BERTHELS;5214;BERTHELOT;6;PAS DU LOUP;1;12:13:33;0;1875;6221
268437487;CEVENNER;3203;CEVENNES;6;PAS DU LOUP;1;11:49:48;0;450;6221
268437478;CEVENNER;3203;CEVENNES;6;PAS DU LOUP;1;12:01:26;0;1148;6221
268437625;CEVENNER;3203;CEVENNES;6;PAS DU LOUP;1;12:14:25;0;1927;6221
268437487;CHATO3ER;7104;CHATEAU D'O;6;PAS DU LOUP;1;11:43:09;0;51;6221
268437478;CHATO3ER;7104;CHATEAU D'O;6;PAS DU LOUP;1;11:54:47;0;749;6221
268437625;CHATO3ER;7104;CHATEAU D'O;6;PAS DU LOUP;1;12:07:46;0;1528;6221
268437613;COLCLAUE;6233;COLLEGE CLAUDEL;6;PAS DU LOUP;1;11:43:37;0;79;6221
268437487;COLCLAUE;6233;COLLEGE CLAUDEL;6;PAS DU LOUP;1;11:55:33;0;795;6221
268437478;COLCLAUE;6233;COLLEGE CLAUDEL;6;PAS DU LOUP;1;12:07:01;0;1483;6221
268437461;ESTANOVS;6220;ESTANOVE;6;PAS DU LOUP;1;11:43:29;0;71;6221
268437442;ESTANOVS;6220;ESTANOVE;6;PAS DU LOUP;1;12:04:53;0;1355;6221
268437613;ESTANOVS;6220;ESTANOVE;6;PAS DU LOUP;1;12:11:34;0;1756;6221
268437625;EUROMEDE;2202;EUROMEDECINE;6;PAS DU LOUP;1;11:55:00;0;762;6221
268437506;EUROMEDE;2202;EUROMEDECINE;6;PAS DU LOUP;1;12:07:00;0;1482;6221
268438790;EUROMEDE;2202;EUROMEDECINE;6;PAS DU LOUP;1;12:19:00;0;2202;6221
268437442;FONTCOUS;6218;FONT COUVERTE;6;PAS DU LOUP;1;12:03:29;0;1271;6221
268437613;FONTCOUS;6218;FONT COUVERTE;6;PAS DU LOUP;1;12:09:43;0;1645;6221
268437487;FONTCOUS;6218;FONT COUVERTE;6;PAS DU LOUP;1;12:22:46;0;2428;6221
268437442;GUILLAUR;6212;G. JANVIER;6;PAS DU LOUP;1;11:58:19;0;961;6221
268437613;GUILLAUR;6212;G. JANVIER;6;PAS DU LOUP;1;12:04:46;0;1348;6221
268437487;GUILLAUR;6212;G. JANVIER;6;PAS DU LOUP;1;12:17:38;0;2120;6221
268437442;GARE17;17;GARE SAINT-ROCH;6;PAS DU LOUP;1;11:49:39;0;441;6221
268437613;GARE17;17;GARE SAINT-ROCH;6;PAS DU LOUP;1;11:56:38;0;860;6221
268437487;GARE17;17;GARE SAINT-ROCH;6;PAS DU LOUP;1;12:08:34;0;1576;6221
268437442;BRASSENS;6226;GEORGES BRASSENS;6;PAS DU LOUP;1;11:58:59;0;1001;6221
268437613;BRASSENS;6226;GEORGES BRASSENS;6;PAS DU LOUP;1;12:05:30;0;1392;6221
268437487;BRASSENS;6226;GEORGES BRASSENS;6;PAS DU LOUP;1;12:18:33;0;2175;6221
268437487;JBART7E;7137;JEAN BART;6;PAS DU LOUP;1;11:46:50;0;272;6221
268437478;JBART7E;7137;JEAN BART;6;PAS DU LOUP;1;11:58:28;0;970;6221
268437625;JBART7E;7137;JEAN BART;6;PAS DU LOUP;1;12:11:27;0;1749;6221
268437613;GAILLARE;3231;LA GAILLARDE;6;PAS DU LOUP;1;11:42:38;0;20;6221
268437487;GAILLARE;3231;LA GAILLARDE;6;PAS DU LOUP;1;11:54:34;0;736;6221
268437478;GAILLARE;3231;LA GAILLARDE;6;PAS DU LOUP;1;12:06:02;0;1424;6221
268437487;LASREBER;3204;LAS REBES;6;PAS DU LOUP;1;11:50:47;0;509;6221
268437478;LASREBER;3204;LAS REBES;6;PAS DU LOUP;1;12:02:25;0;1207;6221
268437625;LASREBER;3204;LAS REBES;6;PAS DU LOUP;1;12:15:24;0;1986;6221
268437442;GRANDMS;6216;LE GRAND M;6;PAS DU LOUP;1;12:02:03;0;1185;6221
268437613;GRANDMS;6216;LE GRAND M;6;PAS DU LOUP;1;12:08:30;0;1572;6221
268437487;GRANDMS;6216;LE GRAND M;6;PAS DU LOUP;1;12:21:33;0;2355;6221
268437487;RAVASE;3229;LOUIS RAVAZ;6;PAS DU LOUP;1;11:51:44;0;566;6221
268437478;RAVASE;3229;LOUIS RAVAZ;6;PAS DU LOUP;1;12:03:12;0;1254;6221
268437625;RAVASE;3229;LOUIS RAVAZ;6;PAS DU LOUP;1;12:16:11;0;2033;6221
268437442;CLEMENCS;5213;LYCEE CLEMENCEAU;6;PAS DU LOUP;1;11:54:06;0;708;6221
268437613;CLEMENCS;5213;LYCEE CLEMENCEAU;6;PAS DU LOUP;1;12:00:37;0;1099;6221
268437487;CLEMENCS;5213;LYCEE CLEMENCEAU;6;PAS DU LOUP;1;12:12:42;0;1824;6221
268437613;MAISSPOE;3210;MAISON SPORTS;6;PAS DU LOUP;1;11:43:44;0;86;6221
268437487;MAISSPOE;3210;MAISON SPORTS;6;PAS DU LOUP;1;11:56:11;0;833;6221
268437478;MAISSPOE;3210;MAISON SPORTS;6;PAS DU LOUP;1;12:07:49;0;1531;6221
268437478;OCCITANE;3228;OCCITANIE;6;PAS DU LOUP;1;11:52:00;0;582;6221
268437625;OCCITANE;3228;OCCITANIE;6;PAS DU LOUP;1;12:04:59;0;1361;6221
268437506;OCCITANE;3228;OCCITANIE;6;PAS DU LOUP;1;12:17:00;0;2082;6221
268437613;PEYROU6E;6236;PEYROU;6;PAS DU LOUP;1;11:48:38;0;380;6221
268437487;PEYROU6E;6236;PEYROU;6;PAS DU LOUP;1;12:00:34;0;1096;6221
268437478;PEYROU6E;6236;PEYROU;6;PAS DU LOUP;1;12:12:02;0;1784;6221
268437487;VIALAE;3230;PIERRE VIALA;6;PAS DU LOUP;1;11:53:09;0;651;6221
268437478;VIALAE;3230;PIERRE VIALA;6;PAS DU LOUP;1;12:04:47;0;1349;6221
268437625;VIALAE;3230;PIERRE VIALA;6;PAS DU LOUP;1;12:17:46;0;2128;6221
268437442;PL8MAIS;6227;PLACE DU 8 MAI;6;PAS DU LOUP;1;11:56:52;0;874;6221
268437613;PL8MAIS;6227;PLACE DU 8 MAI;6;PAS DU LOUP;1;12:02:43;0;1225;6221
268437487;PL8MAIS;6227;PLACE DU 8 MAI;6;PAS DU LOUP;1;12:15:46;0;2008;6221
268437478;PUECHVIE;2203;PUECH VILLA;6;PAS DU LOUP;1;11:44:37;0;139;6221
268437625;PUECHVIE;2203;PUECH VILLA;6;PAS DU LOUP;1;11:57:36;0;918;6221
268437506;PUECHVIE;2203;PUECH VILLA;6;PAS DU LOUP;1;12:09:37;0;1639;6221
268437442;RONCERAS;6214;RONCERAY;6;PAS DU LOUP;1;11:59:57;0;1059;6221
268437613;RONCERAS;6214;RONCERAY;6;PAS DU LOUP;1;12:06:38;0;1460;6221
268437487;RONCERAS;6214;RONCERAY;6;PAS DU LOUP;1;12:19:31;0;2233;6221
268437442;RONDELES;5212;RONDELET;6;PAS DU LOUP;1;11:52:01;0;583;6221
268437613;RONDELES;5212;RONDELET;6;PAS DU LOUP;1;11:58:48;0;990;6221
268437487;RONDELES;5212;RONDELET;6;PAS DU LOUP;1;12:10:43;0;1705;6221
268437478;GANGESE;2206;ROUTE DE GANGES;6;PAS DU LOUP;1;11:48:55;0;397;6221
268437625;GANGESE;2206;ROUTE DE GANGES;6;PAS DU LOUP;1;12:01:54;0;1176;6221
268437506;GANGESE;2206;ROUTE DE GANGES;6;PAS DU LOUP;1;12:13:55;0;1897;6221
268437442;STDENIE1;1235;SAINT-DENIS;6;PAS DU LOUP;1;11:45:39;0;201;6221
268437613;STDENIE1;1235;SAINT-DENIS;6;PAS DU LOUP;1;11:52:38;0;620;6221
268437487;STDENIE1;1235;SAINT-DENIS;6;PAS DU LOUP;1;12:04:34;0;1336;6221
268437442;STGUILHE;2221;SAINT-GUILHEM;6;PAS DU LOUP;1;11:43:37;0;79;6221
268437613;STGUILHE;2221;SAINT-GUILHEM;6;PAS DU LOUP;1;11:50:36;0;498;6221
268437487;STGUILHE;2221;SAINT-GUILHEM;6;PAS DU LOUP;1;12:02:32;0;1214;6221
268437478;STPRIESE;7101;SAINT-PRIEST;6;PAS DU LOUP;1;11:53:40;0;682;6221
268437625;STPRIESE;7101;SAINT-PRIEST;6;PAS DU LOUP;1;12:06:39;0;1461;6221
268437506;STPRIESE;7101;SAINT-PRIEST;6;PAS DU LOUP;1;12:18:40;0;2182;6221
268437487;STEGENER;3202;SAINTE-GENEVIEVE;6;PAS DU LOUP;1;11:49:11;0;413;6221
268437478;STEGENER;3202;SAINTE-GENEVIEVE;6;PAS DU LOUP;1;12:00:49;0;1111;6221
268437625;STEGENER;3202;SAINTE-GENEVIEVE;6;PAS DU LOUP;1;12:13:48;0;1890;6221
268437478;VALDAURE;2204;VAL D'AURELLE;6;PAS DU LOUP;1;11:46:37;0;259;6221
268437625;VALDAURE;2204;VAL D'AURELLE;6;PAS DU LOUP;1;11:59:36;0;1038;6221
268437506;VALDAURE;2204;VAL D'AURELLE;6;PAS DU LOUP;1;12:11:37;0;1759;6221
268437461;VEGAS;6219;VEGA;6;PAS DU LOUP;1;11:43:13;0;55;6221
268437442;VEGAS;6219;VEGA;6;PAS DU LOUP;1;12:03:59;0;1301;6221
268437613;VEGAS;6219;VEGA;6;PAS DU LOUP;1;12:10:30;0;1692;6221
268437716;ANATOLEE;1236;ANATOLE FRANCE;7;H. DEPARTEMENT;1;11:53:26;0;668;7143
268437749;ANATOLEE;1236;ANATOLE FRANCE;7;H. DEPARTEMENT;1;12:06:29;0;1451;7143
268437663;ANATOLEE;1236;ANATOLE FRANCE;7;H. DEPARTEMENT;1;12:18:38;0;2180;7143
268437716;BERTHELE;5118;BERTHELOT;7;H. DEPARTEMENT;1;11:45:19;0;181;7143
268437749;BERTHELE;5118;BERTHELOT;7;H. DEPARTEMENT;1;11:58:59;0;1001;7143
268437663;BERTHELE;5118;BERTHELOT;7;H. DEPARTEMENT;1;12:11:59;0;1781;7143
268437707;CERVANTR;7222;CERVANTES;7;H. DEPARTEMENT;1;11:49:08;0;410;7143
268437686;CERVANTR;7222;CERVANTES;7;H. DEPARTEMENT;1;11:54:48;0;750;7143
268437716;CERVANTR;7222;CERVANTES;7;H. DEPARTEMENT;1;12:08:25;0;1567;7143
268437707;CHATDO7R;7231;CHATEAU D'O;7;H. DEPARTEMENT;1;11:54:11;0;713;7143
268437686;CHATDO7R;7231;CHATEAU D'O;7;H. DEPARTEMENT;1;11:59:21;0;1023;7143
268437716;CHATDO7R;7231;CHATEAU D'O;7;H. DEPARTEMENT;1;12:12:21;0;1803;7143
268437707;ROGERS;7219;CITE ROGER;7;H. DEPARTEMENT;1;11:48:10;0;352;7143
268437686;ROGERS;7219;CITE ROGER;7;H. DEPARTEMENT;1;11:53:20;0;662;7143
268437716;ROGERS;7219;CITE ROGER;7;H. DEPARTEMENT;1;12:06:20;0;1442;7143
268437663;CRROSIER;7203;CRX DES ROSIERS;7;H. DEPARTEMENT;1;12:00:00;0;1062;7143
268437909;CRROSIER;7203;CRX DES ROSIERS;7;H. DEPARTEMENT;1;12:25:00;0;2562;7143
268437921;CRROSIER;7203;CRX DES ROSIERS;7;H. DEPARTEMENT;1;12:50:00;0;4062;7143
268437716;CRXCAPIR;7214;CRX DU CAPITAINE;7;H. DEPARTEMENT;1;11:44:23;0;125;7143
268437749;CRXCAPIR;7214;CRX DU CAPITAINE;7;H. DEPARTEMENT;1;11:57:48;0;930;7143
268437663;CRXCAPIR;7214;CRX DU CAPITAINE;7;H. DEPARTEMENT;1;12:10:48;0;1710;7143
268437686;DORIAS;7216;DORIA;7;H. DEPARTEMENT;1;11:46:29;0;251;7143
268437716;DORIAS;7216;DORIA;7;H. DEPARTEMENT;1;11:59:29;0;1031;7143
268437749;DORIAS;7216;DORIA;7;H. DEPARTEMENT;1;12:13:09;0;1851;7143
268437749;ETOILER;7211;ETOILE;7;H. DEPARTEMENT;1;11:54:20;0;722;7143
268437663;ETOILER;7211;ETOILE;7;H. DEPARTEMENT;1;12:07:20;0;1502;7143
268437675;ETOILER;7211;ETOILE;7;H. DEPARTEMENT;1;12:19:20;0;2222;7143
268437749;FIGAIRAR;7210;FIGAIRASSE;7;H. DEPARTEMENT;1;11:53:14;0;656;7143
268437663;FIGAIRAR;7210;FIGAIRASSE;7;H. DEPARTEMENT;1;12:06:14;0;1436;7143
268437675;FIGAIRAR;7210;FIGAIRASSE;7;H. DEPARTEMENT;1;12:18:14;0;2156;7143
268437707;FONTTROR;7225;FONT TROUVE;7;H. DEPARTEMENT;1;11:52:01;0;583;7143
268437686;FONTTROR;7225;FONT TROUVE;7;H. DEPARTEMENT;1;11:57:11;0;893;7143
268437716;FONTTROR;7225;FONT TROUVE;7;H. DEPARTEMENT;1;12:10:26;0;1688;7143
268437749;FDEZEUER;7209;FRANCOIS DEZEUZE;7;H. DEPARTEMENT;1;11:52:13;0;595;7143
268437663;FDEZEUER;7209;FRANCOIS DEZEUZE;7;H. DEPARTEMENT;1;12:05:13;0;1375;7143
268437675;FDEZEUER;7209;FRANCOIS DEZEUZE;7;H. DEPARTEMENT;1;12:17:13;0;2095;7143
268437707;GARDIOLR;7223;GARDIOLES;7;H. DEPARTEMENT;1;11:50:05;0;467;7143
268437686;GARDIOLR;7223;GARDIOLES;7;H. DEPARTEMENT;1;11:55:45;0;807;7143
268437716;GARDIOLR;7223;GARDIOLES;7;H. DEPARTEMENT;1;12:09:22;0;1624;7143
268437716;GOUARAR;7213;GOUARA;7;H. DEPARTEMENT;1;11:43:25;0;67;7143
268437749;GOUARAR;7213;GOUARA;7;H. DEPARTEMENT;1;11:56:35;0;857;7143
268437663;GOUARAR;7213;GOUARA;7;H. DEPARTEMENT;1;12:09:35;0;1637;7143
268437663;GREZESR;7202;GREZES;7;H. DEPARTEMENT;1;11:58:55;0;997;7143
268437909;GREZESR;7202;GREZES;7;H. DEPARTEMENT;1;12:23:55;0;2497;7143
268437921;GREZESR;7202;GREZES;7;H. DEPARTEMENT;1;12:48:55;0;3997;7143
268437663;EIFFELR;7204;GUSTAVE EIFFEL;7;H. DEPARTEMENT;1;12:01:11;0;1133;7143
268437909;EIFFELR;7204;GUSTAVE EIFFEL;7;H. DEPARTEMENT;1;12:26:11;0;2633;7143
268437921;EIFFELR;7204;GUSTAVE EIFFEL;7;H. DEPARTEMENT;1;12:51:11;0;4133;7143
268437663;MARTELR;7201;LA MARTELLE;7;H. DEPARTEMENT;1;11:58:00;0;942;7143
268437909;MARTELR;7201;LA MARTELLE;7;H. DEPARTEMENT;1;12:23:00;0;2442;7143
